Region,Year,StatisticalArea,Section,LocationCode,LocationName,SpawnNumber,StartDate,EndDate,Longitude,Latitude,Length,Width,Method,Surface,Macrocystis,Understory
NA,1951,13,136,794,Von Donop Inlt,2,1951-03-27,NA,-124.955441,50.154037,9,5,Surface,0.28960361973,NA,NA
NA,1951,20,202,1081,Sooke Hrbr,1,1951-03-30,NA,-123.673889,48.375556,46,46,Surface,2.7938253093519996,NA,NA
NA,1951,20,202,1081,Sooke Hrbr,2,1951-03-30,NA,-123.673889,48.375556,18,18,Surface,0.4277879963279999,NA,NA
NA,1951,26,261,1299,Rugged Pt,1,1951-03-18,NA,-127.255224,49.965674,27,46,Surface,3.70390790016,NA,NA
NA,1951,26,262,1290,Union Is W,1,1951-03-16,NA,-127.27874,50.018704,183,18,Surface,42.56810093952,NA,NA
NA,1951,26,262,1296,Clanninick Cv,1,1951-03-16,NA,-127.406667,50.032778,804,5,Surface,187.02050904576,NA,NA
NA,1951,26,263,1300,McLean Is,1,1951-03-06,NA,-127.41805600000001,50.028889,320,23,Surface,21.9490838528,NA,NA
NA,1951,26,263,1300,McLean Is,2,1951-03-11,NA,-127.41805600000001,50.028889,804,18,Surface,164.907838485792,NA,NA
NA,1951,26,263,1300,McLean Is,3,1951-03-06,NA,-127.41805600000001,50.028889,274,18,Surface,56.199935006352014,NA,NA
NA,1951,26,263,1304,Malksope Inlt,1,1951-03-02,NA,-127.464444,50.126389,27,10,Surface,0.8051973695999999,NA,NA
NA,1951,26,263,1305,Nasparti Inlt,1,1951-03-01,NA,-127.656944,50.147222,229,6,Surface,4.09755994752,NA,NA
NA,1952,02,022,101,Alliford Bay,1,1952-05-25,NA,-131.98333,53.2,366,9,Surface,21.198984964235997,NA,NA
NA,1952,02,022,126,Village Bay (Rooney Bay),1,1952-05-15,NA,-131.988344,53.265184,274,9,Surface,21.985384596984,NA,NA
NA,1952,02,022,127,Skidegate Village,1,1952-06-02,NA,-131.998007,53.248326,366,18,Surface,110.426339417544,NA,NA
NA,1952,06,064,395,Kemano,1,1952-03-21,NA,-127.94455,53.558045,274,7,Surface,21.855530280248004,NA,NA
NA,1952,06,064,395,Kemano,2,1952-03-22,NA,-127.94455,53.558045,411,17,Surface,79.61657459233201,NA,NA
NA,1952,08,083,597,N Bentinck Arm,1,1952-03-24,NA,-126.892,52.366,457,2,Surface,1.206784656308,NA,NA
NA,1952,08,083,598,S Bentinck Arm,1,1952-03-24,NA,-126.703,52.0341,640,3,Surface,12.356421108479998,NA,NA
NA,1952,09,092,624,Pierce Bay,1,1952-04-10,NA,-127.756944,51.529444,366,3,Surface,28.265313285648,NA,NA
NA,1952,09,093,630,Rivers Inlt Hd,1,1952-03-23,NA,-127.277,51.6715,914,14,Surface,44.11628473886999,NA,NA
NA,1952,10,102,639,Boswell Inlt,1,1952-03-24,NA,-127.468056,51.361389,914,4,Surface,NA,NA,NA
NA,1952,10,102,639,Boswell Inlt,2,1952-03-24,NA,-127.468056,51.361389,1371,4,Surface,NA,NA,NA
NA,1952,10,102,641,Dry Cr,1,1952-03-19,NA,-127.568922,51.301459,1645,3,Surface,NA,NA,NA
NA,1952,10,102,643,Ripon Pt,1,1952-03-26,NA,-127.540278,51.32,731,3,Surface,NA,NA,NA
NA,1952,11,112,659,Nugent Snd,1,1952-04-15,NA,-127.304167,51.088889,366,3,Surface,7.066328321412,NA,NA
NA,1952,12,122,670,Hardy Bay,1,1952-04-10,NA,-127.470278,50.739722,274,18,Surface,35.95355365888,NA,NA
NA,1952,12,122,670,Hardy Bay,2,1952-04-14,NA,-127.470278,50.739722,804,14,Surface,227.66705892374398,NA,NA
NA,1952,12,122,682,Beaver Hrbr (Ft Rupert),1,1952-04-23,NA,-127.408611,50.709444,91,46,Surface,11.940778769920001,NA,NA
NA,1952,12,122,682,Beaver Hrbr (Ft Rupert),2,1952-03-12,NA,-127.408611,50.709444,46,9,Surface,2.6723546437279997,NA,NA
NA,1952,12,124,721,MacKenzie Snd,1,1952-04-10,NA,-126.708333,50.930556,366,4,Surface,16.682219150304004,NA,NA
NA,1952,12,124,742,Hopetown Pass,1,1952-04-10,NA,-126.821111,50.917778,274,91,Surface,284.12189364322404,NA,NA
NA,1952,12,125,697,Retreat Pass,1,1952-04-04,NA,-126.609167,50.698889,804,5,Surface,25.871256695879993,NA,NA
NA,1952,12,125,704,Health Bay,1,1952-03-06,NA,-126.58322,50.683957,229,69,Surface,47.121939396479995,NA,NA
NA,1952,12,125,704,Health Bay,2,1952-03-14,NA,-126.58322,50.683957,229,69,Surface,101.68948434119397,NA,NA
NA,1952,12,125,711,Health Lgn,1,1952-03-06,NA,-126.561934,50.697268,274,46,Surface,37.58780609792,NA,NA
NA,1952,12,125,711,Health Lgn,2,1952-03-14,NA,-126.561934,50.697268,274,137,Surface,241.58090394277195,NA,NA
NA,1952,12,125,727,Viner Snd,1,1952-03-17,NA,-126.416667,50.7875,46,23,Surface,3.1551808038399995,NA,NA
NA,1952,12,125,727,Viner Snd,2,1952-03-17,NA,-126.416667,50.7875,183,5,Surface,5.8886069345099985,NA,NA
NA,1952,12,125,744,Shoal Hrbr,1,1952-03-18,NA,-126.489192,50.733742,23,9,Surface,0.61731798336,NA,NA
NA,1952,12,125,744,Shoal Hrbr,2,1952-03-30,NA,-126.489192,50.733742,91,5,Surface,1.3569066784000001,NA,NA
NA,1952,12,126,756,Kingcome Inlt,1,1952-04-10,NA,-126.456944,50.929722,4826,5,Surface,155.29189653521996,NA,NA
NA,1952,12,127,749,Knight Inlt,1,1952-04-06,NA,-125.874722,50.683611,274,5,Surface,8.816821311779997,NA,NA
NA,1952,12,127,749,Knight Inlt,2,1952-04-06,NA,-125.874722,50.683611,46,23,Surface,3.1551808038399995,NA,NA
NA,1952,12,127,749,Knight Inlt,3,1952-04-06,NA,-125.874722,50.683611,6435,5,Surface,207.06658810694995,NA,NA
NA,1952,13,133,777,Frazer Bay,1,1952-04-09,NA,-125.467222,50.715556,3020,5,Surface,45.031408448,NA,NA
NA,1952,13,134,784,Bear Bay,1,1952-03-21,NA,-124.95,50.810833,548,3,Surface,4.90275731712,NA,NA
NA,1952,13,134,784,Bear Bay,2,1952-04-12,NA,-124.95,50.810833,183,2,Surface,2.355442773804,NA,NA
NA,1952,13,134,784,Bear Bay,3,1952-04-12,NA,-124.95,50.810833,91,3,Surface,0.81414400704,NA,NA
NA,1952,13,134,784,Bear Bay,4,1952-04-12,NA,-124.95,50.810833,274,2,Surface,1.6342524390400002,NA,NA
NA,1952,13,134,784,Bear Bay,5,1952-03-21,NA,-124.95,50.810833,914,3,Surface,17.646513895547997,NA,NA
NA,1952,13,134,784,Bear Bay,6,1952-03-21,NA,-124.95,50.810833,2742,2,Surface,35.293027791095994,NA,NA
NA,1952,13,136,794,Von Donop Inlt,1,1952-03-01,NA,-124.955441,50.154037,41,37,Surface,2.002945649474,NA,NA
NA,1952,26,261,1289,Amai (Deep) Inlt,1,1952-03-23,NA,-127.118333,50.022778,521,69,Surface,409.6373608157641,NA,NA
NA,1952,26,262,1294,Dutchies Cv,1,1952-03-02,NA,NA,NA,32,4,Surface,16.063347441024,NA,NA
NA,1952,26,262,1294,Dutchies Cv,2,1952-03-02,NA,NA,NA,201,73,Surface,178.650158359608,NA,NA
NA,1952,26,262,1294,Dutchies Cv,3,1952-03-02,NA,NA,NA,91,6,Surface,80.881414978728,NA,NA
NA,1952,26,262,1294,Dutchies Cv,4,1952-03-02,NA,NA,NA,37,5,Surface,18.573245478683997,NA,NA
NA,1952,26,262,1296,Clanninick Cv,1,1952-03-20,NA,-127.406667,50.032778,567,19,Surface,131.89132914048,NA,NA
NA,1953,02,022,99,Skidegate Inlt,1,1953-05-11,NA,-131.975979,53.233095,343,5,Surface,28.746383136170007,NA,NA
NA,1953,02,022,99,Skidegate Inlt,2,1953-05-26,NA,-131.975979,53.233095,823,4,Surface,21.186113692248,NA,NA
NA,1953,02,022,99,Skidegate Inlt,3,1953-04-28,NA,-131.975979,53.233095,343,5,Surface,28.746383136170007,NA,NA
NA,1953,02,022,101,Alliford Bay,1,1953-05-14,NA,-131.98333,53.2,658,4,Surface,16.938593936207997,NA,NA
NA,1953,02,022,106,Image Pt,1,1953-05-21,NA,-132.002222,53.244722,73,4,Surface,3.3273278633120005,NA,NA
NA,1953,02,022,113,Maude Is,1,1953-05-26,NA,-132.047,53.2159,55,4,Surface,2.5068908559200005,NA,NA
NA,1953,02,022,118,Shingle Bay,1,1953-05-14,NA,-131.852915,53.24472,503,5,Surface,16.18562452491,NA,NA
NA,1953,02,022,123,Jewell Is (Tree Is),1,1953-06-12,NA,-131.986389,53.248333,411,5,Surface,34.445374545090004,NA,NA
NA,1953,02,022,123,Jewell Is (Tree Is),2,1953-05-13,NA,-131.986389,53.248333,411,5,Surface,34.445374545090004,NA,NA
NA,1953,02,022,127,Skidegate Village,1,1953-05-23,NA,-131.998007,53.248326,274,11,Surface,50.519882666132,NA,NA
NA,1953,09,092,613,Draney Inlt,1,1953-04-03,NA,-127.431389,51.440556,274,5,Surface,9.80551463424,NA,NA
NA,1953,09,093,630,Rivers Inlt Hd,1,1953-03-27,NA,-127.277,51.6715,914,14,Surface,44.11628473886999,NA,NA
NA,1953,09,093,631,Kilbella Bay,1,1953-04-03,NA,-127.350597,51.698321,366,8,Surface,8.1861732576,NA,NA
NA,1953,09,093,631,Kilbella Bay,2,1953-03-20,NA,-127.350597,51.698321,5484,6,Surface,264.69770843322,NA,NA
NA,1953,10,102,641,Dry Cr,1,1953-03-24,NA,-127.568922,51.301459,3656,9,Surface,NA,NA,NA
NA,1953,10,102,642,McBride Bay,1,1953-03-24,NA,-127.537994,51.30153,2742,9,Surface,NA,NA,NA
NA,1953,10,102,644,Ethel Cv,1,1953-03-24,NA,-127.523333,51.336667,1828,8,Surface,NA,NA,NA
NA,1953,10,102,645,Margaret Bay,1,1953-03-24,NA,-127.506822,51.332974,2285,8,Surface,NA,NA,NA
NA,1953,10,102,652,Takush Hrbr,1,1953-03-24,NA,-127.617778,51.283611,914,27,Surface,NA,NA,NA
NA,1953,10,102,654,Fly Basin,1,1953-03-24,NA,-127.603261,51.27161,914,27,Surface,NA,NA,NA
NA,1953,12,122,670,Hardy Bay,1,1953-04-02,NA,-127.470278,50.739722,1097,23,Surface,310.635278158392,NA,NA
NA,1953,12,122,670,Hardy Bay,2,1953-04-09,NA,-127.470278,50.739722,274,9,Surface,35.95355365888,NA,NA
NA,1953,12,122,682,Beaver Hrbr (Ft Rupert),1,1953-03-28,NA,-127.408611,50.709444,914,91,Surface,458.25964846217613,NA,NA
NA,1953,12,123,691,Bones Bay,1,1953-04-07,NA,-126.356313,50.585107,274,69,Surface,56.381709146880006,NA,NA
NA,1953,12,123,705,Boughey Bay,1,1953-04-01,NA,-126.188611,50.533333,229,69,Surface,47.121939396479995,NA,NA
NA,1953,12,123,706,Beware Pass,1,1953-03-06,NA,-126.540833,50.585833,6032,5,Surface,194.09878157903995,NA,NA
NA,1953,12,124,733,Kenneth Pass,1,1953-05-03,NA,-126.822447,50.951555,804,5,Surface,25.871256695879993,NA,NA
NA,1953,12,124,742,Hopetown Pass,1,1953-04-04,NA,-126.821111,50.917778,6435,5,Surface,207.06658810694995,NA,NA
NA,1953,12,125,704,Health Bay,1,1953-03-03,NA,-126.58322,50.683957,457,91,Surface,124.02127040576002,NA,NA
NA,1953,12,125,704,Health Bay,2,1953-03-05,NA,-126.58322,50.683957,402,23,Surface,59.503890400523986,NA,NA
NA,1953,12,125,740,Scott Cv,1,1953-04-15,NA,-126.476386,50.76994,69,5,Surface,3.9312606604200004,NA,NA
NA,1953,12,125,744,Shoal Hrbr,1,1953-04-20,NA,-126.489192,50.733742,366,91,Surface,214.34529241616397,NA,NA
NA,1953,12,126,756,Kingcome Inlt,1,1953-04-05,NA,-126.456944,50.929722,3217,5,Surface,183.28790644306002,NA,NA
NA,1953,12,126,757,Wakeman Snd,1,1953-04-05,NA,-126.515278,50.984722,4022,5,Surface,229.15261414796,NA,NA
NA,1953,12,127,749,Knight Inlt,1,1953-04-08,NA,-125.874722,50.683611,5100,5,Surface,164.10871784699998,NA,NA
NA,1953,12,127,749,Knight Inlt,2,1953-04-08,NA,-125.874722,50.683611,7769,5,Surface,249.99228018692997,NA,NA
NA,1953,13,133,777,Frazer Bay,1,1953-04-04,NA,-125.467222,50.715556,169,10,Surface,5.0399390912,NA,NA
NA,1953,13,133,777,Frazer Bay,2,1953-04-04,NA,-125.467222,50.715556,1005,10,Surface,64.6781417397,NA,NA
NA,1953,13,133,777,Frazer Bay,3,1953-04-04,NA,-125.467222,50.715556,731,10,Surface,83.29714616716001,NA,NA
NA,1953,13,134,784,Bear Bay,1,1953-03-19,NA,-124.95,50.810833,2559,4,Surface,116.63879455089604,NA,NA
NA,1953,13,134,784,Bear Bay,2,1953-03-19,NA,-124.95,50.810833,274,4,Surface,18.370866424048003,NA,NA
NA,1953,13,134,784,Bear Bay,3,1953-03-19,NA,-124.95,50.810833,1097,5,Surface,35.29946342709,NA,NA
NA,1953,13,136,764,Bells Bay,1,1953-04-25,NA,-125.147924,50.399649,55,27,Surface,9.556919451089998,NA,NA
NA,1953,26,261,1289,Amai (Deep) Inlt,1,1953-03-21,NA,-127.118333,50.022778,704,105,Surface,842.3153275891202,NA,NA
NA,1953,26,262,1294,Dutchies Cv,1,1953-03-25,NA,NA,NA,868,32,Surface,771.4842659509441,NA,NA
NA,1953,26,262,1294,Dutchies Cv,2,1953-02-22,NA,NA,NA,46,27,Surface,23.091061946471996,NA,NA
NA,1953,26,262,1294,Dutchies Cv,3,1953-02-22,NA,NA,NA,119,32,Surface,27.68089623936,NA,NA
NA,1953,26,262,1294,Dutchies Cv,4,1953-02-22,NA,NA,NA,37,27,Surface,32.88585004629601,NA,NA
NA,1953,26,262,1294,Dutchies Cv,5,1953-02-22,NA,NA,NA,256,46,Surface,128.506779528192,NA,NA
NA,1953,26,262,1295,Amos Is,1,1953-03-12,NA,-127.353889,50.016389,891,35,Surface,207.25780293504002,NA,NA
NA,1953,26,262,1295,Amos Is,2,1953-03-05,NA,-127.353889,50.016389,1165,59,Surface,584.80624277478,NA,NA
NA,1953,26,262,1296,Clanninick Cv,1,1953-03-21,NA,-127.406667,50.032778,1051,142,Surface,527.5805675161319,NA,NA
NA,1953,26,263,1304,Malksope Inlt,1,1953-02-20,NA,-127.464444,50.126389,914,7,Surface,19.08019544704,NA,NA
NA,1953,26,263,1304,Malksope Inlt,2,1953-03-25,NA,-127.464444,50.126389,291,20,Surface,17.3564766336,NA,NA
NA,1953,26,263,1308,Gay Pass,1,1953-04-01,NA,-127.507075,50.094621,873,29,Surface,162.930996460098,NA,NA
NA,1954,02,022,101,Alliford Bay,1,1954-05-11,NA,-131.98333,53.2,292,4,Surface,13.309311453248002,NA,NA
NA,1954,02,022,101,Alliford Bay,2,1954-05-19,NA,-131.98333,53.2,548,11,Surface,101.039765332264,NA,NA
NA,1954,02,022,101,Alliford Bay,3,1954-05-16,NA,-131.98333,53.2,20,7,Surface,0.90098903916,NA,NA
NA,1954,02,022,106,Image Pt,1,1954-05-10,NA,-132.002222,53.244722,183,6,Surface,3.27446930304,NA,NA
NA,1954,02,022,114,Maple Is,1,1954-06-23,NA,-132.056389,53.244722,274,18,Surface,82.66889890821601,NA,NA
NA,1954,02,022,120,Torrens Is (Bare Is),1,1954-05-07,NA,-131.977222,53.256944,101,5,Surface,3.24999617697,NA,NA
NA,1954,02,022,123,Jewell Is (Tree Is),1,1954-05-09,NA,-131.986389,53.248333,55,5,Surface,1.7697998983499998,NA,NA
NA,1954,02,022,124,Queen Charlotte City,1,1954-06-20,NA,-132.1025,53.254722,274,2,Surface,9.185433212024002,NA,NA
NA,1954,02,022,126,Village Bay (Rooney Bay),1,1954-05-11,NA,-131.988344,53.265184,311,6,Surface,5.56480848768,NA,NA
NA,1954,02,022,127,Skidegate Village,1,1954-06-25,NA,-131.998007,53.248326,238,3,Surface,8.136000323304001,NA,NA
NA,1954,06,064,395,Kemano,1,1954-03-18,NA,-127.94455,53.558045,3656,7,Surface,164.70079635844797,NA,NA
NA,1954,06,066,371,Racey Inlt,1,1954-04-04,NA,-129.067778,52.87,183,5,Surface,5.8886069345099985,NA,NA
NA,1954,08,083,597,N Bentinck Arm,1,1954-04-01,NA,-126.892,52.366,3016,5,Surface,44.971764198399995,NA,NA
NA,1954,08,083,597,N Bentinck Arm,2,1954-03-07,NA,-126.892,52.366,2468,5,Surface,79.41574816596,NA,NA
NA,1954,09,093,615,Moses Inlt,1,1954-04-05,NA,-127.450278,51.721111,457,5,Surface,14.991582136960002,NA,NA
NA,1954,09,093,630,Rivers Inlt Hd,1,1954-04-05,NA,-127.277,51.6715,457,4,Surface,10.2215332752,NA,NA
NA,1954,10,102,641,Dry Cr,1,1954-03-14,NA,-127.568922,51.301459,1828,5,Surface,NA,NA,NA
NA,1954,10,102,642,McBride Bay,1,1954-03-14,NA,-127.537994,51.30153,914,4,Surface,NA,NA,NA
NA,1954,10,102,652,Takush Hrbr,1,1954-03-14,NA,-127.617778,51.283611,2742,5,Surface,NA,NA,NA
NA,1954,10,103,636,Smith Inlt,1,1954-03-14,NA,-127.285278,51.300556,914,5,Surface,NA,NA,NA
NA,1954,10,103,648,Burnt Is Hrbr,1,1954-04-02,NA,-127.149273,51.328348,1828,4,Surface,NA,NA,NA
NA,1954,11,111,663,Allison Hrbr,1,1954-04-02,NA,-127.510397,51.050184,46,2,Surface,1.048336176112,NA,NA
NA,1954,11,112,658,Seymour Inlt,1,1954-02-04,NA,-126.987222,51.065833,274,1,Surface,3.1222186114640005,NA,NA
NA,1954,11,112,659,Nugent Snd,1,1954-04-09,NA,-127.304167,51.088889,91,2,Surface,1.171285750908,NA,NA
NA,1954,12,122,670,Hardy Bay,1,1954-04-16,NA,-127.470278,50.739722,183,3,Surface,51.819741023688,NA,NA
NA,1954,12,122,670,Hardy Bay,2,1954-03-18,NA,-127.470278,50.739722,366,3,Surface,48.025549777920006,NA,NA
NA,1954,12,122,670,Hardy Bay,3,1954-04-16,NA,-127.470278,50.739722,1206,2,Surface,604.6620744479042,NA,NA
NA,1954,12,122,682,Beaver Hrbr (Ft Rupert),1,1954-03-15,NA,-127.408611,50.709444,274,69,Surface,35.95355365888,NA,NA
NA,1954,12,122,682,Beaver Hrbr (Ft Rupert),2,1954-03-24,NA,-127.408611,50.709444,137,46,Surface,38.79401377183199,NA,NA
NA,1954,12,123,706,Beware Pass,1,1954-03-10,NA,-126.540833,50.585833,4826,5,Surface,71.9607871424,NA,NA
NA,1954,12,123,710,Potts Lgn,1,1954-03-18,NA,-126.430833,50.554722,891,4,Surface,22.936606682615995,NA,NA
NA,1954,12,124,742,Hopetown Pass,1,1954-03-31,NA,-126.821111,50.917778,1206,5,Surface,38.806885043819996,NA,NA
NA,1954,12,125,704,Health Bay,1,1954-03-18,NA,-126.58322,50.683957,91,9,Surface,2.4424320211199997,NA,NA
NA,1954,12,125,704,Health Bay,2,1954-03-05,NA,-126.58322,50.683957,137,46,Surface,18.79390304896,NA,NA
NA,1954,12,126,722,Simoom Snd,1,1954-03-20,NA,-126.497222,50.854167,366,4,Surface,4.365959070720001,NA,NA
NA,1954,12,126,756,Kingcome Inlt,1,1954-04-14,NA,-126.456944,50.929722,8043,3,Surface,155.285460899226,NA,NA
NA,1954,12,127,749,Knight Inlt,1,1954-04-07,NA,-125.874722,50.683611,183,5,Surface,5.8886069345099985,NA,NA
NA,1954,12,127,749,Knight Inlt,2,1954-04-07,NA,-125.874722,50.683611,183,5,Surface,5.8886069345099985,NA,NA
NA,1954,12,127,749,Knight Inlt,3,1954-04-07,NA,-125.874722,50.683611,183,5,Surface,5.8886069345099985,NA,NA
NA,1954,12,127,749,Knight Inlt,4,1954-04-07,NA,-125.874722,50.683611,183,5,Surface,5.8886069345099985,NA,NA
NA,1954,12,127,751,Ahnuhati Pt,1,1954-04-12,NA,-125.633056,50.890278,6435,11,Surface,455.54649383528994,NA,NA
NA,1954,13,133,777,Frazer Bay,1,1954-04-10,NA,-125.467222,50.715556,1097,9,Surface,63.539034168761994,NA,NA
NA,1954,13,133,777,Frazer Bay,2,1954-04-10,NA,-125.467222,50.715556,457,5,Surface,14.70542824629,NA,NA
NA,1954,13,133,777,Frazer Bay,3,1954-04-06,NA,-125.467222,50.715556,206,3,Surface,1.84300731264,NA,NA
NA,1954,13,134,784,Bear Bay,1,1954-03-27,NA,-124.95,50.810833,2376,3,Surface,45.87321336523199,NA,NA
NA,1954,26,261,1289,Amai (Deep) Inlt,1,1954-03-08,NA,-127.118333,50.022778,749,110,Surface,938.8306255420401,NA,NA
NA,1954,26,262,1294,Dutchies Cv,1,1954-03-08,NA,NA,NA,137,46,Surface,121.76652584709602,NA,NA
NA,1954,26,262,1294,Dutchies Cv,2,1954-03-08,NA,NA,NA,18,37,Surface,9.035632935576,NA,NA
NA,1954,26,262,1294,Dutchies Cv,3,1954-03-08,NA,NA,NA,27,3,Surface,13.553449403364,NA,NA
NA,1954,26,262,1294,Dutchies Cv,4,1954-03-08,NA,NA,NA,137,6,Surface,68.77120623188398,NA,NA
NA,1954,26,262,1296,Clanninick Cv,1,1954-03-04,NA,-127.406667,50.032778,512,64,Surface,257.013559056384,NA,NA
NA,1954,26,262,1296,Clanninick Cv,2,1954-03-04,NA,-127.406667,50.032778,411,55,Surface,95.60376768384,NA,NA
NA,1954,26,263,1304,Malksope Inlt,1,1954-03-04,NA,-127.464444,50.126389,571,10,Surface,36.74748152574,NA,NA
NA,1954,26,263,1304,Malksope Inlt,2,1954-04-01,NA,-127.464444,50.126389,219,25,Surface,16.327613327999998,NA,NA
NA,1954,26,263,1304,Malksope Inlt,3,1954-03-04,NA,-127.464444,50.126389,503,101,Surface,326.94961540318195,NA,NA
NA,1954,26,263,1304,Malksope Inlt,4,1954-04-01,NA,-127.464444,50.126389,110,22,Surface,7.216954201599999,NA,NA
NA,1954,26,263,1305,Nasparti Inlt,1,1954-03-05,NA,-127.656944,50.147222,448,48,Surface,64.12949716992,NA,NA
NA,1954,26,263,1305,Nasparti Inlt,2,1954-03-05,NA,-127.656944,50.147222,548,1,Surface,1.6342524390400002,NA,NA
NA,1954,26,263,1307,Hollywood Pass,1,1954-03-06,NA,NA,NA,320,14,Surface,28.83164925312,NA,NA
NA,1954,26,263,1307,Hollywood Pass,2,1954-03-06,NA,NA,NA,466,18,Surface,53.982114717672005,NA,NA
NA,1954,26,263,1307,Hollywood Pass,3,1954-03-06,NA,NA,NA,366,5,Surface,11.777213869019997,NA,NA
NA,1955,06,062,404,Douglas Chnl,1,1955-03-28,NA,-129.133333,53.666667,1390,5,Surface,20.726376736,NA,NA
NA,1955,06,062,404,Douglas Chnl,2,1955-03-28,NA,-129.133333,53.666667,927,5,Surface,29.829172832189993,NA,NA
NA,1955,06,064,393,Gardner Canal,1,1955-03-30,NA,-128.766769,53.528595,3708,4,Surface,19.583183831903998,NA,NA
NA,1955,06,064,395,Kemano,1,1955-03-28,NA,-127.94455,53.558045,1854,4,Surface,22.11608775168,NA,NA
NA,1955,08,082,587,Kimsquit Bay,1,1955-04-01,NA,-126.983889,52.831667,914,4,Surface,10.902968826880002,NA,NA
NA,1955,08,083,597,N Bentinck Arm,1,1955-04-05,NA,-126.892,52.366,640,4,Surface,7.6344639488,NA,NA
NA,1955,08,084,607,Burke Chnl,1,1955-07-02,NA,-127.450813,52.204766,3656,5,Surface,54.51484413440001,NA,NA
NA,1955,08,084,607,Burke Chnl,2,1955-07-02,NA,-127.450813,52.204766,4570,5,Surface,260.37480026260005,NA,NA
NA,1955,08,084,607,Burke Chnl,3,1955-07-02,NA,-127.450813,52.204766,2742,5,Surface,88.23256947773999,NA,NA
NA,1955,08,084,607,Burke Chnl,4,1955-07-02,NA,-127.450813,52.204766,914,5,Surface,76.60114923166,NA,NA
NA,1955,09,093,630,Rivers Inlt Hd,1,1955-04-03,NA,-127.277,51.6715,914,5,Surface,114.90172384749,NA,NA
NA,1955,09,093,631,Kilbella Bay,1,1955-03-27,NA,-127.350597,51.698321,457,4,Surface,22.058142369434997,NA,NA
NA,1955,10,102,652,Takush Hrbr,1,1955-03-08,NA,-127.617778,51.283611,457,5,Surface,NA,NA,NA
NA,1955,10,102,654,Fly Basin,1,1955-03-08,NA,-127.603261,51.27161,1828,4,Surface,NA,NA,NA
NA,1955,10,102,655,Birkby Pt,1,1955-03-08,NA,-127.591667,51.305,457,5,Surface,NA,NA,NA
NA,1955,10,103,648,Burnt Is Hrbr,1,1955-04-11,NA,-127.149273,51.328348,320,5,Surface,NA,NA,NA
NA,1955,12,122,670,Hardy Bay,1,1955-04-04,NA,-127.470278,50.739722,3217,25,Surface,910.951403678712,NA,NA
NA,1955,12,123,706,Beware Pass,1,1955-03-03,NA,-126.540833,50.585833,23,5,Surface,0.3429544352,NA,NA
NA,1955,12,123,706,Beware Pass,2,1955-03-30,NA,-126.540833,50.585833,457,37,Surface,192.67735219432404,NA,NA
NA,1955,12,124,746,Burly Bay,1,1955-04-20,NA,-126.786944,50.916944,1609,5,Surface,91.67244061762001,NA,NA
NA,1955,12,125,704,Health Bay,1,1955-03-03,NA,-126.58322,50.683957,183,5,Surface,5.8886069345099985,NA,NA
NA,1955,12,125,743,Simoom Snd (W Gilford Is),1,1955-03-10,NA,-126.5,50.76,114,3,Surface,2.200987509948,NA,NA
NA,1955,12,126,757,Wakeman Snd,1,1955-04-20,NA,-126.515278,50.984722,37,4,Surface,0.9524741271119999,NA,NA
NA,1955,12,127,749,Knight Inlt,1,1955-03-31,NA,-125.874722,50.683611,6435,5,Surface,366.6327876783001,NA,NA
NA,1955,13,133,774,Loughborough Inlt,1,1955-04-08,NA,-125.561852,50.523141,183,2,Surface,2.355442773804,NA,NA
NA,1955,13,133,774,Loughborough Inlt,2,1955-04-08,NA,-125.561852,50.523141,114,9,Surface,6.602962529844,NA,NA
NA,1955,13,133,777,Frazer Bay,1,1955-04-08,NA,-125.467222,50.715556,434,3,Surface,8.379198064188,NA,NA
NA,1955,13,133,777,Frazer Bay,2,1955-04-08,NA,-125.467222,50.715556,114,23,Surface,16.874237576267998,NA,NA
NA,1955,13,134,781,Bute Inlt,1,1955-03-12,NA,-124.91922,50.579487,12978,3,Surface,250.56505179039596,NA,NA
NA,1955,13,136,790,Evans Bay,1,1955-04-01,NA,-125.076111,50.189167,3708,3,Surface,71.59001479725599,NA,NA
NA,1955,26,261,1289,Amai (Deep) Inlt,1,1955-03-29,NA,-127.118333,50.022778,299,5,Surface,4.4584076576,NA,NA
NA,1955,26,261,1299,Rugged Pt,1,1955-03-02,NA,-127.255224,49.965674,229,55,Surface,81.05683534442998,NA,NA
NA,1955,26,262,1294,Dutchies Cv,1,1955-03-06,NA,NA,NA,185,6,Surface,92.86622739341999,NA,NA
NA,1955,26,262,1296,Clanninick Cv,1,1955-02-21,NA,-127.406667,50.032778,69,23,Surface,34.636592919707994,NA,NA
NA,1955,26,262,1298,Aktis Is,1,1955-03-02,NA,-127.40225,50.010657,7004,8,Surface,6225.202533088033,NA,NA
NA,1955,26,262,1298,Aktis Is,2,1955-03-10,NA,-127.40225,50.010657,2047,7,Surface,1027.5522566180039,NA,NA
NA,1955,26,263,1303,Ououkinsh Inlt,1,1955-03-11,NA,-127.496647,50.149461,483,2,Surface,6.216824370203999,NA,NA
NA,1955,26,263,1304,Malksope Inlt,1,1955-02-11,NA,-127.464444,50.126389,229,9,Surface,13.263845783633997,NA,NA
NA,1955,26,263,1305,Nasparti Inlt,1,1955-02-19,NA,-127.656944,50.147222,896,3,Surface,30.629648275968002,NA,NA
NA,1955,26,263,1307,Hollywood Pass,1,1955-02-28,NA,NA,NA,110,3,Surface,0.9841301183999999,NA,NA
